año,edad,sexo,id_comuna,comuna,valor
2022,30-34,Hombres,12,Nuevo Horizonte,1858
2022,35-39,Hombres,12,Nuevo Horizonte,1761
2022,40-44,Hombres,12,Nuevo Horizonte,1715
2022,45-49,Hombres,12,Nuevo Horizonte,1377
2022,50-54,Hombres,12,Nuevo Horizonte,1253
2022,55-59,Hombres,12,Nuevo Horizonte,1356
2022,60-64,Hombres,12,Nuevo Horizonte,1101
2022,65-69,Hombres,12,Nuevo Horizonte,928
2022,70-74,Hombres,12,Nuevo Horizonte,665
2022,75-79,Hombres,12,Nuevo Horizonte,422
2022,80-84,Hombres,12,Nuevo Horizonte,214
2022,85-89,Hombres,12,Nuevo Horizonte,124
2022,90-94,Hombres,12,Nuevo Horizonte,56
2022,95-99,Hombres,12,Nuevo Horizonte,16
2022,100+,Hombres,12,Nuevo Horizonte,3
2022,0-4,Mujeres,12,Nuevo Horizonte,1485
2022,5-9,Mujeres,12,Nuevo Horizonte,1551
2022,10-14,Mujeres,12,Nuevo Horizonte,1580
2022,15-19,Mujeres,12,Nuevo Horizonte,1730
2022,20-24,Mujeres,12,Nuevo Horizonte,2002
2022,25-29,Mujeres,12,Nuevo Horizonte,2024
2022,30-34,Mujeres,12,Nuevo Horizonte,1948
2022,35-39,Mujeres,12,Nuevo Horizonte,1880
2022,40-44,Mujeres,12,Nuevo Horizonte,1834
2022,45-49,Mujeres,12,Nuevo Horizonte,1568
2022,50-54,Mujeres,12,Nuevo Horizonte,1530
2022,55-59,Mujeres,12,Nuevo Horizonte,1544
2022,60-64,Mujeres,12,Nuevo Horizonte,1437
2022,65-69,Mujeres,12,Nuevo Horizonte,1201
2022,70-74,Mujeres,12,Nuevo Horizonte,900
2022,75-79,Mujeres,12,Nuevo Horizonte,609
2022,80-84,Mujeres,12,Nuevo Horizonte,330
2022,85-89,Mujeres,12,Nuevo Horizonte,179
2022,90-94,Mujeres,12,Nuevo Horizonte,107
2022,95-99,Mujeres,12,Nuevo Horizonte,32
2022,100+,Mujeres,12,Nuevo Horizonte,23
2022,Total,Total,01,Atardeceres,39016
2022,Total,Total,02,San José,8921
2022,Total,Total,03,Cumanday,23980
2022,Total,Total,04,La Estación,25937
2022,Total,Total,05,Ciudadela del Norte,57714
2022,Total,Total,06,Ecotursitico Cerro de Oro,36640
2022,Total,Total,07,Tesorito,26251
2022,Total,Total,08,Palogrande,33170
2022,Total,Total,09,Universitaria,37563
2022,Total,Total,10,La Fuente,49578
2022,Total,Total,11,La Macarena,41883
2022,Total,Total,12,Nuevo Horizonte,48797
2022,Total,Hombres,01,Atardeceres,17767
2022,Total,Hombres,02,San José,4342
2022,Total,Hombres,03,Cumanday,11255
2022,Total,Hombres,04,La Estación,11555
2022,Total,Hombres,05,Ciudadela del Norte,27408
2022,Total,Hombres,06,Ecotursitico Cerro de Oro,17068
2022,Total,Hombres,07,Tesorito,12566
2022,Total,Hombres,08,Palogrande,14989
2022,Total,Hombres,09,Universitaria,17415
2022,Total,Hombres,10,La Fuente,23201
2022,Total,Hombres,11,La Macarena,19973
2022,Total,Hombres,12,Nuevo Horizonte,23307
2022,Total,Mujeres,01,Atardeceres,21245
2022,Total,Mujeres,02,San José,4580
2022,Total,Mujeres,03,Cumanday,12726
2022,Total,Mujeres,04,La Estación,14378
2022,Total,Mujeres,05,Ciudadela del Norte,30308
2022,Total,Mujeres,06,Ecotursitico Cerro de Oro,19570
2022,Total,Mujeres,07,Tesorito,13688
2022,Total,Mujeres,08,Palogrande,18180
2022,Total,Mujeres,09,Universitaria,20148
2022,Total,Mujeres,10,La Fuente,26376
2022,Total,Mujeres,11,La Macarena,21913
2022,Total,Mujeres,12,Nuevo Horizonte,25492
2022,0-4,Hombres,00,Centros Poblados y Rural Disperso,862
2022,5-9,Hombres,00,Centros Poblados y Rural Disperso,950
2022,10-14,Hombres,00,Centros Poblados y Rural Disperso,1011
2022,15-19,Hombres,00,Centros Poblados y Rural Disperso,1004
2022,20-24,Hombres,00,Centros Poblados y Rural Disperso,888
2022,25-29,Hombres,00,Centros Poblados y Rural Disperso,809
2022,30-34,Hombres,00,Centros Poblados y Rural Disperso,782
2022,35-39,Hombres,00,Centros Poblados y Rural Disperso,763
2022,40-44,Hombres,00,Centros Poblados y Rural Disperso,796
2022,45-49,Hombres,00,Centros Poblados y Rural Disperso,796
2022,50-54,Hombres,00,Centros Poblados y Rural Disperso,847
2022,55-59,Hombres,00,Centros Poblados y Rural Disperso,826
2022,60-64,Hombres,00,Centros Poblados y Rural Disperso,774
2022,65-69,Hombres,00,Centros Poblados y Rural Disperso,658
2022,70-74,Hombres,00,Centros Poblados y Rural Disperso,485
2022,75-79,Hombres,00,Centros Poblados y Rural Disperso,311
2022,80-84,Hombres,00,Centros Poblados y Rural Disperso,180
2022,85-89,Hombres,00,Centros Poblados y Rural Disperso,86
2022,90-94,Hombres,00,Centros Poblados y Rural Disperso,34
2022,95-99,Hombres,00,Centros Poblados y Rural Disperso,10
2022,100+,Hombres,00,Centros Poblados y Rural Disperso,1
2022,0-4,Mujeres,00,Centros Poblados y Rural Disperso,873
2022,5-9,Mujeres,00,Centros Poblados y Rural Disperso,880
2022,10-14,Mujeres,00,Centros Poblados y Rural Disperso,869
2022,15-19,Mujeres,00,Centros Poblados y Rural Disperso,866
2022,20-24,Mujeres,00,Centros Poblados y Rural Disperso,844
2022,25-29,Mujeres,00,Centros Poblados y Rural Disperso,799
2022,30-34,Mujeres,00,Centros Poblados y Rural Disperso,752
2022,35-39,Mujeres,00,Centros Poblados y Rural Disperso,718
2022,40-44,Mujeres,00,Centros Poblados y Rural Disperso,766
2022,45-49,Mujeres,00,Centros Poblados y Rural Disperso,742
2022,50-54,Mujeres,00,Centros Poblados y Rural Disperso,763
2022,55-59,Mujeres,00,Centros Poblados y Rural Disperso,716
2022,60-64,Mujeres,00,Centros Poblados y Rural Disperso,648
2022,65-69,Mujeres,00,Centros Poblados y Rural Disperso,545
2022,70-74,Mujeres,00,Centros Poblados y Rural Disperso,398
2022,75-79,Mujeres,00,Centros Poblados y Rural Disperso,254
2022,80-84,Mujeres,00,Centros Poblados y Rural Disperso,155
2022,85-89,Mujeres,00,Centros Poblados y Rural Disperso,95
2022,90-94,Mujeres,00,Centros Poblados y Rural Disperso,50
2022,95-99,Mujeres,00,Centros Poblados y Rural Disperso,17
2022,100+,Mujeres,00,Centros Poblados y Rural Disperso,4
2022,Total,Hombres,00,Centros Poblados y Rural Disperso,12873
2022,Total,Mujeres,00,Centros Poblados y Rural Disperso,11754
2022,Total,Total,00,Centros Poblados y Rural Disperso,24627
2023,0-4,Hombres,01,Atardeceres,895
2023,5-9,Hombres,01,Atardeceres,856
2023,10-14,Hombres,01,Atardeceres,848
2023,15-19,Hombres,01,Atardeceres,1175
2023,20-24,Hombres,01,Atardeceres,1377
2023,25-29,Hombres,01,Atardeceres,1493
2023,30-34,Hombres,01,Atardeceres,1443
2023,35-39,Hombres,01,Atardeceres,1384
2023,40-44,Hombres,01,Atardeceres,1269
2023,45-49,Hombres,01,Atardeceres,1035
2023,50-54,Hombres,01,Atardeceres,1150
2023,55-59,Hombres,01,Atardeceres,1265
2023,60-64,Hombres,01,Atardeceres,1138
2023,65-69,Hombres,01,Atardeceres,1007
2023,70-74,Hombres,01,Atardeceres,729
2023,75-79,Hombres,01,Atardeceres,449
2023,80-84,Hombres,01,Atardeceres,252
2023,85-89,Hombres,01,Atardeceres,151
2023,90-94,Hombres,01,Atardeceres,54
2023,95-99,Hombres,01,Atardeceres,35
2023,100+,Hombres,01,Atardeceres,7
2023,0-4,Mujeres,01,Atardeceres,800
2023,5-9,Mujeres,01,Atardeceres,835
2023,10-14,Mujeres,01,Atardeceres,873
2023,15-19,Mujeres,01,Atardeceres,1138
2023,20-24,Mujeres,01,Atardeceres,1426
2023,25-29,Mujeres,01,Atardeceres,1613
2023,30-34,Mujeres,01,Atardeceres,1602
2023,35-39,Mujeres,01,Atardeceres,1578
2023,40-44,Mujeres,01,Atardeceres,1407
2023,45-49,Mujeres,01,Atardeceres,1325
2023,50-54,Mujeres,01,Atardeceres,1487
2023,55-59,Mujeres,01,Atardeceres,1645
2023,60-64,Mujeres,01,Atardeceres,1704
2023,65-69,Mujeres,01,Atardeceres,1455
2023,70-74,Mujeres,01,Atardeceres,954
2023,75-79,Mujeres,01,Atardeceres,745
2023,80-84,Mujeres,01,Atardeceres,446
2023,85-89,Mujeres,01,Atardeceres,289
2023,90-94,Mujeres,01,Atardeceres,152
2023,95-99,Mujeres,01,Atardeceres,68
2023,100+,Mujeres,01,Atardeceres,34
2023,0-4,Hombres,02,San José,247
2023,5-9,Hombres,02,San José,247
2023,10-14,Hombres,02,San José,260
2023,15-19,Hombres,02,San José,304
2023,20-24,Hombres,02,San José,316
2023,25-29,Hombres,02,San José,364
2023,30-34,Hombres,02,San José,333
2023,35-39,Hombres,02,San José,273
2023,40-44,Hombres,02,San José,254
2023,45-49,Hombres,02,San José,235
2023,50-54,Hombres,02,San José,226
2023,55-59,Hombres,02,San José,226
2023,60-64,Hombres,02,San José,230
2023,65-69,Hombres,02,San José,203
2023,70-74,Hombres,02,San José,136
2023,75-79,Hombres,02,San José,114
2023,80-84,Hombres,02,San José,44
2023,85-89,Hombres,02,San José,30
2023,90-94,Hombres,02,San José,12
2023,95-99,Hombres,02,San José,4
2023,100+,Hombres,02,San José,1
2023,0-4,Mujeres,02,San José,246
2023,5-9,Mujeres,02,San José,266
2023,10-14,Mujeres,02,San José,281
2023,15-19,Mujeres,02,San José,280
2023,20-24,Mujeres,02,San José,329
2023,25-29,Mujeres,02,San José,344
2023,30-34,Mujeres,02,San José,330
2023,35-39,Mujeres,02,San José,258
2023,40-44,Mujeres,02,San José,281
2023,45-49,Mujeres,02,San José,229
2023,50-54,Mujeres,02,San José,269
2023,55-59,Mujeres,02,San José,263
2023,60-64,Mujeres,02,San José,234
2023,65-69,Mujeres,02,San José,230
2023,70-74,Mujeres,02,San José,177
2023,75-79,Mujeres,02,San José,126
2023,80-84,Mujeres,02,San José,74
2023,85-89,Mujeres,02,San José,35
2023,90-94,Mujeres,02,San José,17
2023,95-99,Mujeres,02,San José,17
2023,100+,Mujeres,02,San José,3
2023,0-4,Hombres,03,Cumanday,493
2023,5-9,Hombres,03,Cumanday,540
2023,10-14,Hombres,03,Cumanday,547
2023,15-19,Hombres,03,Cumanday,711
2023,20-24,Hombres,03,Cumanday,878
2023,25-29,Hombres,03,Cumanday,933
2023,30-34,Hombres,03,Cumanday,832
2023,35-39,Hombres,03,Cumanday,696
2023,40-44,Hombres,03,Cumanday,642
2023,45-49,Hombres,03,Cumanday,670
2023,50-54,Hombres,03,Cumanday,741
2023,55-59,Hombres,03,Cumanday,765
2023,60-64,Hombres,03,Cumanday,758
2023,65-69,Hombres,03,Cumanday,617
2023,70-74,Hombres,03,Cumanday,467
2023,75-79,Hombres,03,Cumanday,392
2023,80-84,Hombres,03,Cumanday,211
2023,85-89,Hombres,03,Cumanday,103
2023,90-94,Hombres,03,Cumanday,60
2023,95-99,Hombres,03,Cumanday,24
2023,100+,Hombres,03,Cumanday,0
2023,0-4,Mujeres,03,Cumanday,594
2023,5-9,Mujeres,03,Cumanday,523
2023,10-14,Mujeres,03,Cumanday,543
2023,15-19,Mujeres,03,Cumanday,656
2023,20-24,Mujeres,03,Cumanday,838
2023,25-29,Mujeres,03,Cumanday,942
2023,30-34,Mujeres,03,Cumanday,868
2023,35-39,Mujeres,03,Cumanday,789
2023,40-44,Mujeres,03,Cumanday,771
2023,45-49,Mujeres,03,Cumanday,791
2023,50-54,Mujeres,03,Cumanday,862
2023,55-59,Mujeres,03,Cumanday,904
2023,60-64,Mujeres,03,Cumanday,884
2023,65-69,Mujeres,03,Cumanday,804
2023,70-74,Mujeres,03,Cumanday,594
2023,75-79,Mujeres,03,Cumanday,495
2023,80-84,Mujeres,03,Cumanday,333
2023,85-89,Mujeres,03,Cumanday,192
2023,90-94,Mujeres,03,Cumanday,103
2023,95-99,Mujeres,03,Cumanday,52
2023,100+,Mujeres,03,Cumanday,3
2023,0-4,Hombres,04,La Estación,498
2023,5-9,Hombres,04,La Estación,519
2023,10-14,Hombres,04,La Estación,528
2023,15-19,Hombres,04,La Estación,820
2023,20-24,Hombres,04,La Estación,994
2023,25-29,Hombres,04,La Estación,1037
2023,30-34,Hombres,04,La Estación,866
2023,35-39,Hombres,04,La Estación,820
2023,40-44,Hombres,04,La Estación,769
2023,45-49,Hombres,04,La Estación,705
2023,50-54,Hombres,04,La Estación,723
2023,55-59,Hombres,04,La Estación,761
2023,60-64,Hombres,04,La Estación,756
2023,65-69,Hombres,04,La Estación,635
2023,70-74,Hombres,04,La Estación,465
2023,75-79,Hombres,04,La Estación,340
2023,80-84,Hombres,04,La Estación,209
2023,85-89,Hombres,04,La Estación,103
2023,90-94,Hombres,04,La Estación,45
2023,95-99,Hombres,04,La Estación,33
2023,100+,Hombres,04,La Estación,5
2023,0-4,Mujeres,04,La Estación,484
2023,5-9,Mujeres,04,La Estación,562
2023,10-14,Mujeres,04,La Estación,563
2023,15-19,Mujeres,04,La Estación,777
2023,20-24,Mujeres,04,La Estación,1065
2023,25-29,Mujeres,04,La Estación,1030
2023,30-34,Mujeres,04,La Estación,923
2023,35-39,Mujeres,04,La Estación,926
2023,40-44,Mujeres,04,La Estación,966
2023,45-49,Mujeres,04,La Estación,868
2023,50-54,Mujeres,04,La Estación,980
2023,55-59,Mujeres,04,La Estación,1143
2023,60-64,Mujeres,04,La Estación,1111
2023,65-69,Mujeres,04,La Estación,1006
2023,70-74,Mujeres,04,La Estación,776
2023,75-79,Mujeres,04,La Estación,588
2023,80-84,Mujeres,04,La Estación,345
2023,85-89,Mujeres,04,La Estación,213
2023,90-94,Mujeres,04,La Estación,88
2023,95-99,Mujeres,04,La Estación,69
2023,100+,Mujeres,04,La Estación,11
2023,0-4,Hombres,05,Ciudadela del Norte,1698
2023,5-9,Hombres,05,Ciudadela del Norte,1952
2023,10-14,Hombres,05,Ciudadela del Norte,2154
2023,15-19,Hombres,05,Ciudadela del Norte,2264
2023,20-24,Hombres,05,Ciudadela del Norte,2350
2023,25-29,Hombres,05,Ciudadela del Norte,2411
2023,30-34,Hombres,05,Ciudadela del Norte,2489
2023,35-39,Hombres,05,Ciudadela del Norte,2200
2023,70-74,Mujeres,08,Palogrande,1140
2023,40-44,Hombres,05,Ciudadela del Norte,1969
2023,45-49,Hombres,05,Ciudadela del Norte,1747
2023,50-54,Hombres,05,Ciudadela del Norte,1592
2023,55-59,Hombres,05,Ciudadela del Norte,1465
2023,60-64,Hombres,05,Ciudadela del Norte,1316
2023,65-69,Hombres,05,Ciudadela del Norte,966
2023,70-74,Hombres,05,Ciudadela del Norte,710
2023,75-79,Hombres,05,Ciudadela del Norte,439
2023,80-84,Hombres,05,Ciudadela del Norte,244
2023,85-89,Hombres,05,Ciudadela del Norte,119
2023,90-94,Hombres,05,Ciudadela del Norte,38
2023,95-99,Hombres,05,Ciudadela del Norte,7
2023,100+,Hombres,05,Ciudadela del Norte,6
2023,0-4,Mujeres,05,Ciudadela del Norte,1871
2023,5-9,Mujeres,05,Ciudadela del Norte,1877
2023,10-14,Mujeres,05,Ciudadela del Norte,2000
2023,15-19,Mujeres,05,Ciudadela del Norte,2232
2023,20-24,Mujeres,05,Ciudadela del Norte,2402
2023,25-29,Mujeres,05,Ciudadela del Norte,2720
2023,30-34,Mujeres,05,Ciudadela del Norte,2724
2023,35-39,Mujeres,05,Ciudadela del Norte,2429
2023,40-44,Mujeres,05,Ciudadela del Norte,2377
2023,45-49,Mujeres,05,Ciudadela del Norte,1963
2023,50-54,Mujeres,05,Ciudadela del Norte,1907
2023,55-59,Mujeres,05,Ciudadela del Norte,1883
2023,60-64,Mujeres,05,Ciudadela del Norte,1550
2023,65-69,Mujeres,05,Ciudadela del Norte,1232
2023,70-74,Mujeres,05,Ciudadela del Norte,900
2023,75-79,Mujeres,05,Ciudadela del Norte,504
2023,80-84,Mujeres,05,Ciudadela del Norte,317
2023,85-89,Mujeres,05,Ciudadela del Norte,151
2023,90-94,Mujeres,05,Ciudadela del Norte,77
2023,95-99,Mujeres,05,Ciudadela del Norte,34
2023,100+,Mujeres,05,Ciudadela del Norte,4
2023,0-4,Hombres,06,Ecotursitico Cerro de Oro,887
2023,5-9,Hombres,06,Ecotursitico Cerro de Oro,937
2023,10-14,Hombres,06,Ecotursitico Cerro de Oro,996
2023,15-19,Hombres,06,Ecotursitico Cerro de Oro,1184
2023,20-24,Hombres,06,Ecotursitico Cerro de Oro,1381
2023,25-29,Hombres,06,Ecotursitico Cerro de Oro,1474
2023,30-34,Hombres,06,Ecotursitico Cerro de Oro,1472
2023,35-39,Hombres,06,Ecotursitico Cerro de Oro,1282
2023,40-44,Hombres,06,Ecotursitico Cerro de Oro,1244
2023,45-49,Hombres,06,Ecotursitico Cerro de Oro,1121
2023,50-54,Hombres,06,Ecotursitico Cerro de Oro,1151
2023,55-59,Hombres,06,Ecotursitico Cerro de Oro,1152
2023,60-64,Hombres,06,Ecotursitico Cerro de Oro,966
2023,65-69,Hombres,06,Ecotursitico Cerro de Oro,692
2023,70-74,Hombres,06,Ecotursitico Cerro de Oro,549
2023,75-79,Hombres,06,Ecotursitico Cerro de Oro,382
2023,80-84,Hombres,06,Ecotursitico Cerro de Oro,214
2023,85-89,Hombres,06,Ecotursitico Cerro de Oro,111
2023,90-94,Hombres,06,Ecotursitico Cerro de Oro,48
2023,95-99,Hombres,06,Ecotursitico Cerro de Oro,13
2023,100+,Hombres,06,Ecotursitico Cerro de Oro,8
2023,0-4,Mujeres,06,Ecotursitico Cerro de Oro,873
2023,5-9,Mujeres,06,Ecotursitico Cerro de Oro,873
2023,10-14,Mujeres,06,Ecotursitico Cerro de Oro,911
2023,15-19,Mujeres,06,Ecotursitico Cerro de Oro,1074
2023,20-24,Mujeres,06,Ecotursitico Cerro de Oro,1361
2023,25-29,Mujeres,06,Ecotursitico Cerro de Oro,1494
2023,30-34,Mujeres,06,Ecotursitico Cerro de Oro,1483
2023,35-39,Mujeres,06,Ecotursitico Cerro de Oro,1453
2023,40-44,Mujeres,06,Ecotursitico Cerro de Oro,1426
2023,45-49,Mujeres,06,Ecotursitico Cerro de Oro,1363
2023,50-54,Mujeres,06,Ecotursitico Cerro de Oro,1369
2023,55-59,Mujeres,06,Ecotursitico Cerro de Oro,1454
2023,60-64,Mujeres,06,Ecotursitico Cerro de Oro,1243
2023,65-69,Mujeres,06,Ecotursitico Cerro de Oro,1138
2023,70-74,Mujeres,06,Ecotursitico Cerro de Oro,947
2023,75-79,Mujeres,06,Ecotursitico Cerro de Oro,581
2023,80-84,Mujeres,06,Ecotursitico Cerro de Oro,366
2023,85-89,Mujeres,06,Ecotursitico Cerro de Oro,211
2023,90-94,Mujeres,06,Ecotursitico Cerro de Oro,101
2023,95-99,Mujeres,06,Ecotursitico Cerro de Oro,65
2023,100+,Mujeres,06,Ecotursitico Cerro de Oro,15
2023,0-4,Hombres,07,Tesorito,648
2023,5-9,Hombres,07,Tesorito,653
2023,10-14,Hombres,07,Tesorito,700
2023,15-19,Hombres,07,Tesorito,856
2023,20-24,Hombres,07,Tesorito,1044
2023,25-29,Hombres,07,Tesorito,937
2023,30-34,Hombres,07,Tesorito,962
2023,35-39,Hombres,07,Tesorito,1018
2023,40-44,Hombres,07,Tesorito,950
2023,45-49,Hombres,07,Tesorito,841
2023,50-54,Hombres,07,Tesorito,801
2023,55-59,Hombres,07,Tesorito,705
2023,60-64,Hombres,07,Tesorito,691
2023,65-69,Hombres,07,Tesorito,681
2023,70-74,Hombres,07,Tesorito,524
2023,75-79,Hombres,07,Tesorito,333
2023,80-84,Hombres,07,Tesorito,166
2023,85-89,Hombres,07,Tesorito,81
2023,90-94,Hombres,07,Tesorito,41
2023,95-99,Hombres,07,Tesorito,18
2023,100+,Hombres,07,Tesorito,0
2023,0-4,Mujeres,07,Tesorito,615
2023,5-9,Mujeres,07,Tesorito,675
2023,10-14,Mujeres,07,Tesorito,697
2023,15-19,Mujeres,07,Tesorito,739
2023,20-24,Mujeres,07,Tesorito,849
2023,25-29,Mujeres,07,Tesorito,895
2023,30-34,Mujeres,07,Tesorito,1008
2023,35-39,Mujeres,07,Tesorito,1086
2023,40-44,Mujeres,07,Tesorito,1099
2023,45-49,Mujeres,07,Tesorito,881
2023,50-54,Mujeres,07,Tesorito,836
2023,55-59,Mujeres,07,Tesorito,945
2023,60-64,Mujeres,07,Tesorito,1055
2023,65-69,Mujeres,07,Tesorito,895
2023,70-74,Mujeres,07,Tesorito,641
2023,75-79,Mujeres,07,Tesorito,426
2023,80-84,Mujeres,07,Tesorito,206
2023,85-89,Mujeres,07,Tesorito,121
2023,90-94,Mujeres,07,Tesorito,65
2023,95-99,Mujeres,07,Tesorito,14
2023,100+,Mujeres,07,Tesorito,11
2023,0-4,Hombres,08,Palogrande,572
2023,5-9,Hombres,08,Palogrande,571
2023,10-14,Hombres,08,Palogrande,541
2023,15-19,Hombres,08,Palogrande,881
2023,20-24,Hombres,08,Palogrande,1214
2023,25-29,Hombres,08,Palogrande,1236
2023,30-34,Hombres,08,Palogrande,1153
2023,35-39,Hombres,08,Palogrande,1010
2023,40-44,Hombres,08,Palogrande,982
2023,45-49,Hombres,08,Palogrande,786
2023,50-54,Hombres,08,Palogrande,875
2023,55-59,Hombres,08,Palogrande,1135
2023,60-64,Hombres,08,Palogrande,1165
2023,65-69,Hombres,08,Palogrande,1120
2023,70-74,Hombres,08,Palogrande,814
2023,75-79,Hombres,08,Palogrande,561
2023,80-84,Hombres,08,Palogrande,344
2023,85-89,Hombres,08,Palogrande,173
2023,90-94,Hombres,08,Palogrande,88
2023,95-99,Hombres,08,Palogrande,38
2023,100+,Hombres,08,Palogrande,5
2023,0-4,Mujeres,08,Palogrande,542
2023,5-9,Mujeres,08,Palogrande,538
2023,10-14,Mujeres,08,Palogrande,559
2023,15-19,Mujeres,08,Palogrande,867
2023,20-24,Mujeres,08,Palogrande,1217
2023,25-29,Mujeres,08,Palogrande,1227
2023,30-34,Mujeres,08,Palogrande,1211
2023,35-39,Mujeres,08,Palogrande,1124
2023,40-44,Mujeres,08,Palogrande,1078
2023,45-49,Mujeres,08,Palogrande,994
2023,50-54,Mujeres,08,Palogrande,1294
2023,55-59,Mujeres,08,Palogrande,1546
2023,60-64,Mujeres,08,Palogrande,1700
2023,65-69,Mujeres,08,Palogrande,1537
2023,75-79,Mujeres,08,Palogrande,758
2023,80-84,Mujeres,08,Palogrande,499
2023,85-89,Mujeres,08,Palogrande,332
2023,90-94,Mujeres,08,Palogrande,205
2023,95-99,Mujeres,08,Palogrande,77
2023,100+,Mujeres,08,Palogrande,34
2023,0-4,Hombres,09,Universitaria,1035
2023,5-9,Hombres,09,Universitaria,977
2023,10-14,Hombres,09,Universitaria,992
2023,15-19,Hombres,09,Universitaria,1180
2023,20-24,Hombres,09,Universitaria,1542
2023,25-29,Hombres,09,Universitaria,1583
2023,30-34,Hombres,09,Universitaria,1325
2023,35-39,Hombres,09,Universitaria,1204
2023,40-44,Hombres,09,Universitaria,1174
2023,45-49,Hombres,09,Universitaria,1137
2023,50-54,Hombres,09,Universitaria,1132
2023,55-59,Hombres,09,Universitaria,995
2023,60-64,Hombres,09,Universitaria,889
2023,65-69,Hombres,09,Universitaria,788
2023,70-74,Hombres,09,Universitaria,498
2023,75-79,Hombres,09,Universitaria,388
2023,80-84,Hombres,09,Universitaria,260
2023,85-89,Hombres,09,Universitaria,144
2023,90-94,Hombres,09,Universitaria,72
2023,95-99,Hombres,09,Universitaria,29
2023,100+,Hombres,09,Universitaria,2
2023,0-4,Mujeres,09,Universitaria,992
2023,5-9,Mujeres,09,Universitaria,1016
2023,10-14,Mujeres,09,Universitaria,995
2023,15-19,Mujeres,09,Universitaria,1299
2023,20-24,Mujeres,09,Universitaria,1679
2023,25-29,Mujeres,09,Universitaria,1599
2023,30-34,Mujeres,09,Universitaria,1347
2023,35-39,Mujeres,09,Universitaria,1288
2023,40-44,Mujeres,09,Universitaria,1356
2023,45-49,Mujeres,09,Universitaria,1295
2023,50-54,Mujeres,09,Universitaria,1391
2023,55-59,Mujeres,09,Universitaria,1313
2023,60-64,Mujeres,09,Universitaria,1239
2023,65-69,Mujeres,09,Universitaria,1042
2023,70-74,Mujeres,09,Universitaria,853
2023,75-79,Mujeres,09,Universitaria,621
2023,80-84,Mujeres,09,Universitaria,413
2023,85-89,Mujeres,09,Universitaria,221
2023,90-94,Mujeres,09,Universitaria,119
2023,95-99,Mujeres,09,Universitaria,43
2023,100+,Mujeres,09,Universitaria,14
2023,0-4,Hombres,10,La Fuente,1433
2023,5-9,Hombres,10,La Fuente,1331
2023,10-14,Hombres,10,La Fuente,1415
2023,15-19,Hombres,10,La Fuente,1529
2023,20-24,Hombres,10,La Fuente,1928
2023,25-29,Hombres,10,La Fuente,2090
2023,30-34,Hombres,10,La Fuente,1989
2023,35-39,Hombres,10,La Fuente,1676
2023,40-44,Hombres,10,La Fuente,1562
2023,45-49,Hombres,10,La Fuente,1387
2023,50-54,Hombres,10,La Fuente,1374
2023,55-59,Hombres,10,La Fuente,1396
2023,60-64,Hombres,10,La Fuente,1259
2023,65-69,Hombres,10,La Fuente,1039
2023,70-74,Hombres,10,La Fuente,817
2023,75-79,Hombres,10,La Fuente,500
2023,80-84,Hombres,10,La Fuente,308
2023,85-89,Hombres,10,La Fuente,139
2023,90-94,Hombres,10,La Fuente,89
2023,95-99,Hombres,10,La Fuente,12
2023,100+,Hombres,10,La Fuente,7
2023,0-4,Mujeres,10,La Fuente,1244
2023,5-9,Mujeres,10,La Fuente,1399
2023,10-14,Mujeres,10,La Fuente,1462
2023,15-19,Mujeres,10,La Fuente,1626
2023,20-24,Mujeres,10,La Fuente,1920
2023,25-29,Mujeres,10,La Fuente,2091
2023,30-34,Mujeres,10,La Fuente,2040
2023,35-39,Mujeres,10,La Fuente,1807
2023,40-44,Mujeres,10,La Fuente,1798
2023,45-49,Mujeres,10,La Fuente,1658
2023,50-54,Mujeres,10,La Fuente,1723
2023,55-59,Mujeres,10,La Fuente,1844
2023,60-64,Mujeres,10,La Fuente,1724
2023,65-69,Mujeres,10,La Fuente,1423
2023,70-74,Mujeres,10,La Fuente,1105
2023,75-79,Mujeres,10,La Fuente,709
2023,80-84,Mujeres,10,La Fuente,468
2023,85-89,Mujeres,10,La Fuente,259
2023,90-94,Mujeres,10,La Fuente,136
2023,95-99,Mujeres,10,La Fuente,44
2023,100+,Mujeres,10,La Fuente,15
2023,0-4,Hombres,11,La Macarena,1230
2023,5-9,Hombres,11,La Macarena,1334
2023,10-14,Hombres,11,La Macarena,1333
2023,15-19,Hombres,11,La Macarena,1403
2023,20-24,Hombres,11,La Macarena,1624
2023,25-29,Hombres,11,La Macarena,1697
2023,30-34,Hombres,11,La Macarena,1638
2023,35-39,Hombres,11,La Macarena,1463
2023,40-44,Hombres,11,La Macarena,1425
2023,45-49,Hombres,11,La Macarena,1161
2023,50-54,Hombres,11,La Macarena,1192
2023,55-59,Hombres,11,La Macarena,1204
2023,60-64,Hombres,11,La Macarena,1106
2023,65-69,Hombres,11,La Macarena,903
2023,70-74,Hombres,11,La Macarena,681
2023,75-79,Hombres,11,La Macarena,381
2023,80-84,Hombres,11,La Macarena,243
2023,85-89,Hombres,11,La Macarena,130
2023,90-94,Hombres,11,La Macarena,56
2023,95-99,Hombres,11,La Macarena,13
2023,100+,Hombres,11,La Macarena,5
2023,0-4,Mujeres,11,La Macarena,1164
2023,5-9,Mujeres,11,La Macarena,1208
2023,10-14,Mujeres,11,La Macarena,1294
2023,15-19,Mujeres,11,La Macarena,1492
